TIRF Data File: Project 1464; Run 32
ET	V	N	SA	IA	RL	RE	P	FX	FY	FZ	MX	MZ	NFX	NFY	RST	TSTI	TSTC	TSTO	AMBTMP	SR	SL
sec	kph	rpm	deg	deg	cm	cm	kPa	N	N	N	N-m	N-m	none	none	deg C	deg C	deg C	deg C	deg C	none	SAE
45.540	39.98	496.87	0.032	0.022	21.736	21.351	82.32	1187.36	41.96	-913.58	15.29	2.30	-1.30	-0.05	31.79	71.30	80.02	80.77	27.59	0.018	0.036
45.560	39.98	496.21	0.037	0.024	21.733	21.379	82.32	1113.32	34.76	-893.33	22.02	4.82	-1.25	-0.04	31.79	71.27	79.85	80.66	27.59	0.017	0.034
45.580	40.00	495.31	0.037	0.021	21.736	21.425	82.27	1044.53	36.49	-865.35	21.01	13.35	-1.21	-0.04	31.77	71.21	79.64	80.53	27.58	0.014	0.032
45.600	40.02	494.68	0.034	0.024	21.733	21.465	82.22	1014.67	43.06	-841.64	12.82	19.23	-1.21	-0.05	31.80	71.19	79.43	80.35	27.59	0.012	0.030
45.620	40.04	494.29	0.034	0.021	21.733	21.489	82.27	1028.84	46.51	-857.40	9.31	18.85	-1.20	-0.05	31.79	71.15	79.21	80.16	27.57	0.011	0.029
45.640	40.04	493.90	0.034	0.024	21.727	21.509	82.17	1049.09	45.12	-891.52	9.08	9.18	-1.18	-0.05	31.79	71.15	79.15	80.10	27.51	0.010	0.028
45.660	40.07	493.47	0.034	0.024	21.725	21.543	82.27	1021.75	30.45	-901.04	10.59	1.35	-1.13	-0.03	31.78	71.06	79.10	80.02	27.57	0.008	0.026
45.680	40.11	492.54	0.032	0.027	21.726	21.604	82.17	938.85	34.97	-882.71	18.47	4.29	-1.06	-0.04	31.78	70.96	78.99	79.88	27.58	0.006	0.024
45.700	40.12	491.56	0.032	0.021	21.727	21.657	82.17	852.11	38.78	-862.25	21.20	11.76	-0.99	-0.04	31.78	70.85	78.78	79.73	27.57	0.003	0.021
45.720	40.14	490.82	0.032	0.024	21.724	21.697	82.12	805.50	32.76	-843.22	14.22	17.90	-0.96	-0.04	31.77	70.70	78.56	79.56	27.57	0.001	0.019
45.740	40.16	490.31	0.032	0.021	21.717	21.730	82.06	801.76	31.92	-854.50	8.33	17.15	-0.94	-0.04	31.75	70.50	78.40	79.42	27.58	-0.001	0.018
45.760	40.16	489.80	0.037	0.024	21.716	21.752	82.17	813.48	34.53	-884.15	3.36	8.75	-0.92	-0.04	31.77	70.37	78.34	79.33	27.56	-0.002	0.017
45.780	40.15	489.30	0.035	0.025	21.711	21.772	82.06	784.32	42.06	-897.56	8.00	1.25	-0.87	-0.05	31.76	70.23	78.29	79.23	27.58	-0.003	0.016
45.800	40.14	488.55	0.032	0.025	21.715	21.798	82.12	697.49	39.72	-888.94	19.02	1.56	-0.78	-0.04	31.74	70.10	78.25	79.06	27.55	-0.004	0.014
45.820	40.13	487.54	0.029	0.021	21.713	21.838	82.01	600.13	26.78	-868.56	20.78	8.47	-0.69	-0.03	31.76	69.98	78.06	78.88	27.57	-0.006	0.013
45.840	40.12	486.72	0.035	0.021	21.707	21.870	82.01	540.92	24.93	-853.09	16.30	14.97	-0.63	-0.03	31.74	69.76	77.83	78.71	27.56	-0.007	0.011
45.860	40.11	486.25	0.029	0.022	21.704	21.883	81.96	533.72	31.57	-850.53	7.15	17.63	-0.63	-0.04	31.74	69.63	77.61	78.58	27.57	-0.008	0.010
45.880	40.08	485.94	0.035	0.022	21.703	21.884	82.06	542.70	39.79	-879.06	3.21	9.70	-0.62	-0.05	31.76	69.49	77.47	78.47	27.49	-0.008	0.010
45.900	40.05	485.35	0.042	0.024	21.704	21.896	82.01	519.49	38.31	-904.03	8.27	0.83	-0.57	-0.04	31.77	69.39	77.38	78.40	27.55	-0.009	0.010
45.920	40.03	484.61	0.037	0.025	21.701	21.914	82.01	435.08	35.25	-896.23	18.24	-1.07	-0.49	-0.04	31.79	69.29	77.30	78.30	27.57	-0.010	0.009
45.940	40.00	483.60	0.038	0.024	21.700	21.944	82.01	326.18	27.80	-867.20	19.81	3.67	-0.38	-0.03	31.78	69.18	77.21	78.20	27.54	-0.011	0.008
45.960	39.95	482.70	0.038	0.024	21.696	21.960	81.86	257.59	26.62	-846.49	16.67	12.75	-0.30	-0.03	31.77	69.10	77.07	78.04	27.57	-0.012	0.007
45.980	39.91	482.03	0.032	0.021	21.693	21.967	81.86	225.58	29.13	-848.89	12.75	14.32	-0.27	-0.03	31.79	68.98	76.94	77.92	27.55	-0.012	0.007
46.000	39.90	481.45	0.032	0.024	21.694	21.988	81.81	220.35	30.90	-868.59	5.13	8.96	-0.25	-0.04	31.81	68.87	76.87	77.89	27.56	-0.013	0.006
46.020	39.88	480.82	0.038	0.022	21.693	22.004	81.86	185.50	42.53	-892.93	8.27	-0.59	-0.21	-0.05	31.79	68.83	76.79	77.78	27.60	-0.014	0.005
46.040	39.87	479.89	0.035	0.024	21.690	22.042	81.86	103.79	39.47	-886.64	16.30	-4.55	-0.12	-0.04	31.80	68.77	76.74	77.73	27.55	-0.016	0.003
46.060	39.86	478.87	0.039	0.025	21.688	22.086	81.91	8.91	27.97	-865.91	23.12	-0.91	-0.01	-0.03	31.79	68.71	76.71	77.62	27.56	-0.018	0.001
46.080	39.87	478.05	0.034	0.021	21.687	22.129	81.91	-38.84	23.61	-847.07	22.73	6.39	0.05	-0.03	31.81	68.65	76.60	77.47	27.54	-0.020	-0.001
46.100	39.86	477.62	0.037	0.022	21.683	22.144	81.91	-30.78	27.60	-835.10	14.30	13.06	0.04	-0.03	31.79	68.53	76.50	77.31	27.56	-0.021	-0.001
46.120	39.85	477.31	0.037	0.024	21.676	22.153	81.86	-53.09	39.73	-849.69	7.94	8.90	0.06	-0.05	31.79	68.45	76.39	77.22	27.61	-0.022	-0.002
46.140	39.84	476.49	0.035	0.022	21.677	22.183	81.81	-118.49	35.81	-879.61	7.52	-0.26	0.13	-0.04	31.79	68.34	76.31	77.14	27.56	-0.023	-0.003
46.160	39.84	475.36	0.037	0.022	21.671	22.239	81.81	-189.16	31.40	-886.22	15.16	-6.33	0.21	-0.04	31.77	68.27	76.25	77.10	27.54	-0.026	-0.006
46.180	39.82	474.38	0.035	0.027	21.669	22.272	81.76	-258.59	32.54	-866.45	23.44	-5.24	0.30	-0.04	31.77	68.18	76.17	77.00	27.55	-0.027	-0.007
46.200	39.81	473.48	0.035	0.022	21.671	22.309	81.81	-317.77	35.79	-846.31	25.61	2.16	0.38	-0.04	31.76	68.11	76.03	76.91	27.55	-0.029	-0.009
46.220	39.80	472.59	0.037	0.025	21.662	22.346	81.81	-361.25	37.42	-829.20	19.27	8.94	0.44	-0.05	31.76	68.06	75.86	76.85	27.54	-0.031	-0.010
46.240	39.78	471.61	0.034	0.021	21.660	22.379	81.81	-392.41	32.25	-841.36	12.84	8.53	0.47	-0.04	31.74	67.99	75.66	76.75	27.56	-0.032	-0.012
46.260	39.73	470.75	0.038	0.025	21.656	22.393	81.71	-440.77	32.44	-868.50	9.79	-0.30	0.51	-0.04	31.75	67.93	75.52	76.68	27.54	-0.033	-0.013
46.280	39.68	469.74	0.037	0.021	21.656	22.410	81.81	-504.28	39.14	-882.54	14.66	-5.95	0.57	-0.04	31.75	67.86	75.46	76.62	27.56	-0.034	-0.013
46.300	39.64	468.60	0.032	0.033	21.645	22.446	81.76	-580.65	51.27	-872.47	27.12	-8.06	0.67	-0.06	31.77	67.81	75.41	76.57	27.54	-0.036	-0.015
46.320	39.62	467.43	0.038	0.022	21.653	22.486	81.71	-656.59	49.08	-853.96	32.27	-5.48	0.77	-0.06	31.75	67.71	75.32	76.45	27.56	-0.037	-0.017
46.340	39.59	466.26	0.035	0.025	21.640	22.527	81.66	-700.76	41.02	-839.61	28.78	4.02	0.83	-0.05	31.78	67.68	75.19	76.26	27.56	-0.039	-0.018
46.360	39.56	465.25	0.031	0.014	21.645	22.560	81.71	-738.83	45.72	-831.96	21.69	6.68	0.89	-0.05	31.77	67.57	75.16	76.15	27.57	-0.041	-0.020
46.380	39.53	464.43	0.032	0.024	21.635	22.581	81.66	-784.85	56.91	-856.26	20.27	1.15	0.92	-0.07	31.77	67.52	75.05	76.04	27.57	-0.042	-0.021
46.400	39.50	463.61	0.038	0.025	21.635	22.605	81.71	-844.03	61.36	-882.05	22.79	-6.11	0.96	-0.07	31.77	67.41	75.04	75.97	27.55	-0.043	-0.022
46.420	39.48	462.98	0.038	0.024	21.629	22.625	81.71	-891.43	55.70	-882.66	28.14	-10.38	1.01	-0.06	31.79	67.32	75.02	75.93	27.55	-0.044	-0.023
46.440	39.48	462.59	0.039	0.024	21.631	22.644	81.76	-920.75	55.78	-867.83	37.48	-8.84	1.06	-0.06	31.80	67.23	74.97	75.89	27.55	-0.045	-0.023
46.460	39.49	462.20	0.037	0.025	21.627	22.668	81.61	-942.32	54.94	-848.13	36.37	-2.36	1.11	-0.06	31.81	67.09	74.91	75.81	27.66	-0.046	-0.025
46.480	39.52	462.04	0.037	0.025	21.621	22.695	81.71	-963.39	53.29	-836.25	30.48	3.94	1.15	-0.06	31.80	66.90	74.80	75.76	27.56	-0.047	-0.026
46.500	39.56	461.77	0.037	0.025	21.619	22.730	81.66	-1001.61	56.35	-843.10	24.21	3.18	1.19	-0.07	31.82	66.70	74.77	75.70	27.58	-0.049	-0.027
46.520	39.61	461.73	0.032	0.025	21.615	22.758	81.61	-1069.34	64.17	-876.06	25.58	-3.95	1.22	-0.07	31.81	66.53	74.73	75.62	27.57	-0.050	-0.028
46.540	39.68	461.69	0.037	0.021	21.617	22.801	81.71	-1143.78	62.45	-889.81	28.75	-10.33	1.29	-0.07	31.81	66.41	74.70	75.58	27.57	-0.052	-0.030
46.560	39.75	461.42	0.037	0.022	21.612	22.857	81.66	-1200.21	64.42	-877.07	36.88	-12.71	1.37	-0.07	31.82	66.29	74.65	75.55	27.58	-0.054	-0.033
46.580	39.83	460.99	0.037	0.025	21.613	22.924	81.66	-1239.86	65.03	-859.65	44.13	-9.79	1.44	-0.08	31.79	66.23	74.62	75.45	27.57	-0.057	-0.035
46.600	39.89	460.33	0.041	0.028	21.608	22.992	81.66	-1271.25	59.83	-842.87	39.69	-1.21	1.51	-0.07	31.82	66.17	74.48	75.33	27.59	-0.060	-0.038
46.620	39.96	459.55	0.035	0.021	21.609	23.069	81.66	-1317.13	61.62	-837.49	33.68	2.23	1.57	-0.07	31.82	66.13	74.39	75.27	27.57	-0.063	-0.041
46.640	40.04	458.65	0.039	0.024	21.606	23.160	81.56	-1401.67	59.50	-856.71	29.60	-3.11	1.64	-0.07	31.80	66.13	74.31	75.18	27.59	-0.067	-0.045
46.660	40.10	457.83	0.038	0.024	21.602	23.239	81.71	-1492.75	62.38	-881.48	32.24	-9.17	1.69	-0.07	31.79	66.07	74.26	75.18	27.57	-0.070	-0.048
46.680	40.15	457.01	0.037	0.027	21.601	23.308	81.56	-1546.01	65.67	-881.68	39.17	-14.46	1.75	-0.07	31.79	66.07	74.20	75.16	27.58	-0.073	-0.051
46.700	40.20	456.11	0.041	0.027	21.601	23.383	81.61	-1550.02	67.28	-863.31	46.75	-13.77	1.80	-0.08	31.78	66.07	74.17	75.10	27.69	-0.076	-0.054
46.720	40.25	454.78	0.041	0.025	21.597	23.484	81.71	-1544.54	61.86	-843.24	47.69	-7.18	1.83	-0.07	31.76	66.02	74.09	75.02	27.57	-0.080	-0.058
46.740	40.28	453.18	0.039	0.027	21.597	23.581	81.61	-1558.40	54.67	-828.12	40.93	-0.66	1.88	-0.07	31.77	65.98	73.98	74.94	27.60	-0.084	-0.062
46.760	40.29	451.31	0.042	0.024	21.592	23.687	81.71	-1613.83	52.85	-830.29	34.68	-1.19	1.94	-0.06	31.78	65.98	73.89	74.88	27.49	-0.088	-0.066
46.780	40.30	449.55	0.039	0.021	21.587	23.785	81.61	-1705.48	55.69	-850.92	32.72	-6.02	2.00	-0.07	31.78	65.98	73.83	74.87	27.58	-0.092	-0.070
46.800	40.30	447.91	0.042	0.024	21.578	23.872	81.66	-1783.26	57.96	-866.71	35.87	-11.80	2.06	-0.07	31.76	65.95	73.76	74.85	27.57	-0.096	-0.074
46.820	40.30	446.54	0.038	0.025	21.572	23.945	81.61	-1798.04	62.25	-858.79	43.54	-15.97	2.09	-0.07	31.79	65.96	73.73	74.87	27.58	-0.099	-0.077
46.840	40.28	445.29	0.039	0.027	21.565	24.001	81.61	-1766.59	58.45	-844.31	49.64	-13.41	2.09	-0.07	31.79	65.92	73.66	74.87	27.58	-0.102	-0.079
46.860	40.25	443.73	0.039	0.027	21.567	24.069	81.56	-1740.67	55.10	-829.36	47.45	-5.71	2.10	-0.07	31.79	65.91	73.66	74.87	27.57	-0.104	-0.081
46.880	40.25	441.94	0.044	0.024	21.559	24.161	81.61	-1747.23	56.34	-815.39	39.18	-1.14	2.14	-0.07	31.79	65.83	73.61	74.87	27.58	-0.108	-0.085
46.900	40.22	440.22	0.041	0.022	21.555	24.239	81.51	-1798.27	57.96	-825.72	33.73	-2.13	2.18	-0.07	31.79	65.79	73.55	74.87	27.56	-0.111	-0.088
46.920	40.19	438.74	0.037	0.027	21.548	24.304	81.66	-1882.78	57.24	-850.82	32.14	-7.88	2.21	-0.07	31.79	65.71	73.55	74.88	27.58	-0.113	-0.090
46.940	40.16	437.68	0.044	0.027	21.546	24.342	81.66	-1938.55	61.12	-868.45	37.48	-13.02	2.23	-0.07	31.81	65.70	73.58	74.93	27.56	-0.115	-0.092
46.960	40.14	436.94	0.042	0.028	21.553	24.375	81.66	-1927.34	64.16	-858.54	44.17	-15.45	2.24	-0.07	31.81	65.65	73.58	74.96	27.52	-0.116	-0.093
46.980	40.11	436.16	0.039	0.024	21.551	24.402	81.51	-1884.30	66.08	-844.34	49.56	-13.57	2.23	-0.08	31.82	65.64	73.59	75.00	27.57	-0.117	-0.094
47.000	40.10	435.30	0.042	0.030	21.543	24.439	81.61	-1848.39	59.86	-832.65	46.02	-5.45	2.22	-0.07	31.81	65.64	73.63	75.00	27.57	-0.119	-0.095
47.020	40.10	434.21	0.037	0.027	21.540	24.500	81.61	-1841.27	58.37	-825.61	38.27	0.92	2.23	-0.07	31.82	65.64	73.63	75.04	27.58	-0.121	-0.097
47.040	40.11	433.07	0.039	0.025	21.538	24.573	81.61	-1893.58	60.01	-838.40	33.02	-3.21	2.26	-0.07	31.81	65.67	73.69	75.07	27.56	-0.124	-0.100
47.060	40.12	432.06	0.044	0.025	21.533	24.639	81.56	-1974.98	60.78	-864.80	32.14	-9.02	2.28	-0.07	31.79	65.70	73.73	75.16	27.59	-0.126	-0.103
47.080	40.13	431.40	0.042	0.027	21.532	24.680	81.61	-2023.53	64.72	-880.69	38.60	-13.94	2.30	-0.07	31.80	65.74	73.76	75.27	27.56	-0.128	-0.104
47.100	40.12	431.01	0.042	0.025	21.533	24.699	81.56	-2004.43	65.77	-867.34	44.07	-16.42	2.31	-0.08	31.78	65.80	73.84	75.36	27.58	-0.128	-0.105
47.120	40.14	430.46	0.041	0.027	21.528	24.742	81.56	-1954.25	64.12	-852.36	48.80	-11.93	2.29	-0.08	31.79	65.86	73.86	75.44	27.56	-0.130	-0.106
47.140	40.17	429.52	0.041	0.028	21.525	24.811	81.56	-1921.08	62.16	-841.74	46.65	-4.88	2.28	-0.07	31.79	65.86	73.89	75.52	27.57	-0.132	-0.109
47.160	40.18	428.39	0.037	0.025	21.521	24.885	81.56	-1921.04	59.25	-831.28	37.72	0.02	2.31	-0.07	31.79	65.92	73.90	75.56	27.57	-0.135	-0.111
47.180	40.20	427.10	0.039	0.027	21.516	24.974	81.56	-1979.21	59.42	-845.36	33.91	-3.14	2.34	-0.07	31.77	65.95	73.95	75.62	27.57	-0.138	-0.115
47.200	40.21	425.97	0.038	0.028	21.516	25.044	81.56	-2067.40	59.44	-867.59	31.77	-10.28	2.38	-0.07	31.77	65.99	74.00	75.69	27.58	-0.141	-0.117
47.220	40.21	425.30	0.041	0.028	21.512	25.083	81.61	-2116.54	62.68	-881.55	37.31	-13.51	2.40	-0.07	31.77	66.02	74.09	75.76	27.56	-0.142	-0.118
47.240	40.20	424.84	0.041	0.027	21.514	25.105	81.46	-2100.41	67.91	-870.90	45.26	-15.65	2.41	-0.08	31.78	66.02	74.18	75.84	27.58	-0.143	-0.119
47.260	40.18	424.29	0.035	0.027	21.512	25.128	81.56	-2051.16	64.92	-856.44	50.35	-13.44	2.39	-0.08	31.78	66.07	74.26	75.89	27.56	-0.144	-0.120
47.280	40.19	423.35	0.041	0.027	21.512	25.187	81.46	-2012.44	60.93	-842.20	47.11	-5.10	2.39	-0.07	31.79	66.07	74.37	75.93	27.49	-0.146	-0.122
47.300	40.20	422.18	0.038	0.025	21.509	25.265	81.56	-2011.53	62.88	-831.24	39.43	-0.61	2.42	-0.08	31.78	66.07	74.40	75.98	27.48	-0.149	-0.125
47.320	40.21	420.89	0.041	0.028	21.504	25.346	81.51	-2061.18	64.47	-839.42	34.61	-2.82	2.46	-0.08	31.78	66.13	74.48	76.06	27.47	-0.152	-0.128
47.340	40.20	419.76	0.039	0.030	21.499	25.408	81.56	-2148.05	62.40	-865.94	33.20	-8.77	2.48	-0.07	31.79	66.13	74.52	76.14	27.49	-0.154	-0.130
47.360	40.19	419.02	0.038	0.024	21.500	25.447	81.61	-2201.45	68.48	-881.77	37.84	-13.71	2.50	-0.08	31.79	66.20	74.60	76.29	27.56	-0.155	-0.131
47.380	40.18	418.63	0.042	0.030	21.499	25.462	81.51	-2185.29	70.76	-874.40	44.43	-16.28	2.50	-0.08	31.79	66.29	74.70	76.40	27.58	-0.156	-0.132
47.400	40.17	418.20	0.042	0.028	21.498	25.482	81.46	-2131.11	67.14	-858.25	49.44	-13.78	2.48	-0.08	31.81	66.35	74.76	76.45	27.47	-0.156	-0.132
47.420	40.17	417.50	0.038	0.025	21.495	25.525	81.46	-2085.06	64.68	-846.77	48.39	-6.92	2.46	-0.08	31.81	66.41	74.79	76.48	27.50	-0.158	-0.134
47.440	40.18	416.48	0.039	0.025	21.481	25.599	81.46	-2067.59	62.53	-834.18	40.02	-0.80	2.48	-0.07	31.81	66.48	74.85	76.51	27.52	-0.161	-0.136
47.460	40.19	415.43	0.037	0.027	21.479	25.667	81.46	-2098.20	68.41	-838.72	34.89	-1.34	2.50	-0.08	31.81	66.53	74.90	76.55	27.55	-0.163	-0.138
47.480	40.20	414.37	0.039	0.027	21.479	25.739	81.51	-2182.06	66.41	-862.10	33.16	-7.63	2.53	-0.08	31.80	66.61	75.01	76.58	27.56	-0.166	-0.141
47.500	40.20	413.63	0.038	0.022	21.475	25.788	81.51	-2246.91	64.00	-884.99	36.46	-12.48	2.54	-0.07	31.81	66.67	75.11	76.65	27.55	-0.167	-0.143
47.520	40.22	413.32	0.038	0.025	21.478	25.816	81.51	-2240.48	71.11	-883.65	43.54	-15.78	2.54	-0.08	31.81	66.79	75.24	76.66	27.57	-0.168	-0.143
47.540	40.25	413.01	0.037	0.027	21.489	25.857	81.46	-2174.88	73.08	-866.90	48.91	-14.94	2.51	-0.08	31.80	66.87	75.38	76.72	27.56	-0.169	-0.145
47.560	40.27	412.34	0.034	0.025	21.485	25.910	81.41	-2107.20	69.37	-855.23	49.02	-7.86	2.46	-0.08	31.80	66.98	75.41	76.77	27.58	-0.171	-0.147
47.580	40.29	411.33	0.022	0.025	21.480	25.989	81.41	-2071.13	69.46	-843.50	43.04	-0.77	2.46	-0.08	31.80	67.07	75.53	76.79	27.53	-0.174	-0.149
47.600	40.32	410.16	0.038	0.025	21.472	26.082	81.41	-2084.67	66.45	-844.05	36.47	-0.51	2.47	-0.08	31.80	67.18	75.56	76.86	27.57	-0.177	-0.152
47.620	40.35	408.91	0.041	0.030	21.480	26.182	81.46	-2149.08	63.74	-864.67	32.67	-5.13	2.49	-0.07	31.79	67.26	75.70	76.97	27.56	-0.180	-0.155
47.640	40.38	407.93	0.037	0.027	21.479	26.260	81.46	-2216.34	69.57	-888.08	34.04	-10.65	2.50	-0.08	31.79	67.37	75.81	77.14	27.56	-0.182	-0.158
47.660	40.39	407.31	0.039	0.028	21.469	26.313	81.41	-2219.23	75.92	-896.05	41.08	-14.24	2.48	-0.08	31.77	67.52	75.95	77.30	27.56	-0.184	-0.160
47.680	40.41	406.88	0.044	0.025	21.468	26.350	81.31	-2161.46	75.16	-885.33	48.30	-14.18	2.44	-0.08	31.78	67.66	76.05	77.42	27.55	-0.185	-0.161
47.700	40.40	406.21	0.039	0.028	21.480	26.387	81.41	-2104.73	70.01	-866.82	49.49	-10.50	2.43	-0.08	31.77	67.77	76.14	77.50	27.57	-0.186	-0.162
47.720	40.38	405.32	0.038	0.028	21.480	26.430	81.51	-2061.96	65.97	-850.87	42.99	-2.35	2.42	-0.08	31.77	67.83	76.23	77.59	27.56	-0.187	-0.163
47.740	40.37	404.26	0.044	0.025	21.472	26.493	81.36	-2049.46	71.50	-840.85	35.61	1.90	2.44	-0.09	31.78	67.87	76.31	77.64	27.56	-0.190	-0.165
47.760	40.37	403.09	0.044	0.028	21.465	26.573	81.31	-2089.40	75.97	-855.77	33.48	-3.14	2.44	-0.09	31.77	67.90	76.46	77.72	27.56	-0.192	-0.168
47.780	40.36	402.15	0.039	0.025	21.464	26.628	81.46	-2157.44	70.68	-891.52	36.16	-8.66	2.42	-0.08	31.79	67.96	76.65	77.87	27.57	-0.194	-0.170
47.800	40.34	401.72	0.037	0.025	21.474	26.645	81.31	-2196.90	67.66	-908.42	39.33	-11.21	2.42	-0.07	31.78	68.00	76.87	78.04	27.88	-0.194	-0.170
47.820	40.32	401.49	0.037	0.024	21.474	26.648	81.41	-2174.75	74.28	-895.81	44.52	-14.90	2.43	-0.08	31.77	68.02	77.02	78.15	27.57	-0.194	-0.170
47.840	40.29	401.33	0.039	0.033	21.473	26.637	81.26	-2106.75	80.98	-875.54	49.42	-12.73	2.41	-0.09	31.79	68.05	77.15	78.30	27.58	-0.194	-0.170
47.860	40.28	400.86	0.042	0.027	21.477	26.662	81.26	-2049.92	75.85	-861.88	47.56	-4.55	2.38	-0.09	31.79	68.08	77.19	78.43	27.56	-0.194	-0.171
47.880	40.25	400.08	0.041	0.027	21.477	26.695	81.20	-2024.17	69.60	-847.50	38.85	0.82	2.39	-0.08	31.80	68.12	77.27	78.46	27.59	-0.195	-0.172
47.900	40.24	399.15	0.039	0.027	21.477	26.748	81.31	-2033.65	70.09	-851.63	33.55	1.33	2.39	-0.08	31.80	68.17	77.33	78.57	27.57	-0.197	-0.173
47.920	40.23	398.29	0.042	0.028	21.472	26.800	81.31	-2095.19	75.82	-871.49	31.78	-3.92	2.40	-0.09	31.80	68.18	77.43	78.68	27.59	-0.199	-0.175
47.940	40.20	397.66	0.039	0.025	21.474	26.823	81.31	-2164.57	76.16	-901.55	37.08	-10.17	2.40	-0.08	31.82	68.28	77.60	78.85	27.58	-0.199	-0.176
47.960	40.19	397.31	0.044	0.028	21.474	26.841	81.36	-2179.75	74.77	-907.49	43.63	-13.24	2.40	-0.08	31.83	68.34	77.77	78.95	27.58	-0.200	-0.176
47.980	40.20	397.19	0.042	0.030	21.476	26.852	81.31	-2139.57	77.99	-886.26	48.49	-14.26	2.41	-0.09	31.82	68.43	77.89	79.11	27.54	-0.200	-0.176
48.000	40.21	396.84	0.042	0.028	21.470	26.885	81.31	-2084.72	77.06	-865.37	48.89	-10.51	2.41	-0.09	31.81	68.53	78.00	79.20	27.55	-0.201	-0.178
48.020	40.24	396.18	0.039	0.027	21.463	26.946	81.20	-2043.68	70.97	-852.37	43.77	-1.55	2.40	-0.08	31.80	68.64	78.05	79.28	27.59	-0.203	-0.179
48.040	40.24	395.20	0.039	0.028	21.463	27.012	81.26	-2035.89	70.15	-841.20	36.08	1.87	2.42	-0.08	31.81	68.76	78.11	79.31	27.58	-0.205	-0.181
48.060	40.25	394.11	0.039	0.027	21.463	27.096	81.20	-2073.94	73.99	-850.95	31.75	-2.13	2.44	-0.09	31.79	68.80	78.25	79.43	27.60	-0.208	-0.184
48.080	40.26	393.13	0.038	0.025	21.476	27.173	81.31	-2146.06	75.59	-879.50	33.60	-6.79	2.44	-0.09	31.78	68.89	78.42	79.54	27.58	-0.210	-0.186
48.100	40.28	392.51	0.039	0.025	21.474	27.229	81.10	-2200.43	76.00	-899.42	38.84	-11.60	2.45	-0.08	31.79	68.96	78.60	79.68	27.60	-0.211	-0.188
48.120	40.31	392.16	0.039	0.025	21.466	27.269	81.31	-2186.19	72.81	-895.34	44.97	-14.80	2.44	-0.08	31.79	69.04	78.78	79.79	27.54	-0.213	-0.189
48.140	40.32	391.65	0.038	0.022	21.463	27.317	81.26	-2121.79	75.54	-874.87	49.77	-13.28	2.43	-0.09	31.79	69.08	78.90	79.85	27.59	-0.214	-0.191
48.160	40.33	390.95	0.039	0.030	21.464	27.369	81.26	-2064.49	78.55	-854.35	47.84	-7.51	2.42	-0.09	31.77	69.15	78.98	79.90	27.61	-0.216	-0.192
48.180	40.32	389.85	0.042	0.027	21.463	27.440	81.26	-2018.92	75.94	-841.82	40.41	0.41	2.40	-0.09	31.77	69.20	79.01	79.98	27.59	-0.218	-0.194
48.200	40.32	388.49	0.041	0.028	21.476	27.533	81.20	-2018.74	68.81	-841.34	33.48	2.49	2.40	-0.08	31.77	69.23	79.09	80.04	27.62	-0.220	-0.197
48.220	40.30	387.16	0.039	0.025	21.474	27.615	81.26	-2084.98	70.46	-861.22	32.37	-3.58	2.42	-0.08	31.76	69.26	79.21	80.12	27.59	-0.222	-0.199
48.240	40.29	386.11	0.039	0.025	21.472	27.687	81.10	-2160.86	79.00	-892.23	37.37	-8.78	2.42	-0.09	31.77	69.27	79.38	80.29	27.61	-0.224	-0.201
48.260	40.29	385.60	0.041	0.028	21.472	27.720	81.15	-2187.11	81.59	-902.47	41.00	-10.66	2.42	-0.09	31.78	69.32	79.54	80.41	27.60	-0.225	-0.202
48.280	40.27	385.33	0.042	0.025	21.472	27.727	81.15	-2147.37	79.30	-890.57	45.27	-13.26	2.41	-0.09	31.78	69.39	79.72	80.56	27.61	-0.226	-0.202
48.300	40.26	385.05	0.035	0.024	21.470	27.740	81.20	-2081.57	77.13	-872.17	48.98	-11.43	2.39	-0.09	31.79	69.48	79.77	80.64	27.52	-0.226	-0.203
48.320	40.25	384.51	0.042	0.030	21.470	27.773	81.20	-2036.79	75.19	-854.44	46.12	-4.60	2.38	-0.09	31.79	69.57	79.81	80.66	27.52	-0.227	-0.204
48.340	40.23	383.69	0.044	0.027	21.475	27.820	81.10	-2012.63	75.24	-840.04	38.20	1.00	2.40	-0.09	31.79	69.66	79.83	80.67	27.52	-0.228	-0.205
48.360	40.22	382.71	0.038	0.028	21.472	27.881	81.05	-2021.84	75.70	-843.56	32.56	1.66	2.40	-0.09	31.76	69.72	79.91	80.74	27.53	-0.230	-0.207
48.380	40.20	381.81	0.037	0.027	21.471	27.934	81.20	-2078.51	74.61	-870.93	33.43	-3.56	2.39	-0.09	31.76	69.85	80.05	80.86	27.55	-0.231	-0.208
48.400	40.19	381.34	0.042	0.036	21.462	27.965	81.20	-2138.66	76.13	-900.76	36.85	-9.14	2.37	-0.08	31.75	70.00	80.23	81.01	27.50	-0.233	-0.209
48.420	40.18	381.11	0.038	0.027	21.459	27.972	81.15	-2152.30	78.35	-906.19	40.15	-11.35	2.38	-0.09	31.75	70.06	80.39	81.20	27.60	-0.233	-0.209
48.440	40.18	381.07	0.038	0.028	21.457	27.978	80.95	-2117.51	81.54	-890.40	45.69	-13.82	2.38	-0.09	31.74	70.23	80.53	81.31	27.61	-0.233	-0.210
